Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
3366357,10/17/2004 12:00:00 AM,11/08/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,10016,7 PARK AVENUE,PARK AVENUE,EAST 34 STREET,EAST 35 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,11/08/2004 12:00:00 AM,06 MANHATTAN,MANHATTAN,989457,211518,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74724309049149,-73.98120788743852,"(40.747243090491, -73.981207887439)"
3460164,09/13/2004 12:00:00 AM,11/23/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11218,61 MC DONALD AVENUE,MC DONALD AVENUE,10 AVENUE,TERRACE PLACE,,,ADDRESS,BROOKLYN,,N/A,Closed,,11/23/2004 12:00:00 AM,07 BROOKLYN,BROOKLYN,989385,177435,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.653693279893524,-73.98149372301867,"(40.653693279894, -73.981493723019)"
3088068,04/13/2004 12:00:00 AM,04/14/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,10018,32 WEST 40 STREET,WEST 40 STREET,5 AVENUE,6 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,04/14/2004 12:00:00 AM,05 MANHATTAN,MANHATTAN,988956,213503,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75269169536717,-73.98301461205905,"(40.752691695367, -73.983014612059)"
3039441,06/28/2004 12:00:00 AM,06/30/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10021,912 5 AVENUE,5 AVENUE,EAST 72 STREET,EAST 73 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,06/30/2004 12:00:00 AM,08 MANHATTAN,MANHATTAN,993422,220777,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77265344697704,-73.96688553355278,"(40.772653446977, -73.966885533553)"
3320629,05/10/2004 12:00:00 AM,05/11/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10003,71 EAST 4 STREET,EAST 4 STREET,BOWERY,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,05/11/2004 12:00:00 AM,03 MANHATTAN,MANHATTAN,986917,203997,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72660093606501,-73.9903777531084,"(40.726600936065, -73.990377753108)"
2971074,12/19/2004 12:00:00 AM,01/27/2005 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,10024,169 WEST 78 STREET,WEST 78 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,01/27/2005 12:00:00 AM,07 MANHATTAN,MANHATTAN,990403,224194,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7820348285877,-73.97778216126497,"(40.782034828588, -73.977782161265)"
3321911,07/20/2004 12:00:00 AM,07/30/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,11375,104-20 QUEENS BOULEVARD,QUEENS BOULEVARD,69 AVENUE,69 ROAD,,,ADDRESS,FOREST HILLS,,N/A,Closed,,07/30/2004 12:00:00 AM,06 QUEENS,QUEENS,1026107,203005,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7237795116281,-73.84899080027851,"(40.723779511628, -73.848990800279)"
3372697,11/01/2004 12:00:00 AM,11/19/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,10036,509 5 AVENUE,5 AVENUE,EAST 42 STREET,EAST 43 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,11/19/2004 12:00:00 AM,05 MANHATTAN,MANHATTAN,989626,213929,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75386057533059,-73.98059603738996,"(40.753860575331, -73.98059603739)"
3224411,04/10/2004 12:00:00 AM,04/12/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10023,166 WEST 75 STREET,WEST 75 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,04/12/2004 12:00:00 AM,07 MANHATTAN,MANHATTAN,990027,223489,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.780100044197944,-73.97914046404524,"(40.780100044198, -73.979140464045)"
3043572,07/29/2004 12:00:00 AM,08/02/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Commercial (AA2)",,11214,2033 80 STREET,80 STREET,20 AVENUE,21 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,08/02/2004 12:00:00 AM,11 BROOKLYN,BROOKLYN,985949,160608,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60750804664717,-73.9938811270446,"(40.607508046647, -73.993881127045)"
3156675,06/14/2004 12:00:00 AM,06/16/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,10128,,,,,EAST 96 STREET,2 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,06/16/2004 12:00:00 AM,11 MANHATTAN,MANHATTAN,998908,225000,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78423707097656,-73.94706974352269,"(40.784237070977, -73.947069743523)"
3327006,06/04/2004 12:00:00 AM,06/15/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,10034,210 SHERMAN AVENUE,SHERMAN AVENUE,WEST 204 STREET,WEST 207 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,06/15/2004 12:00:00 AM,12 MANHATTAN,MANHATTAN,1006142,254609,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86549036494962,-73.9208510667768,"(40.86549036495, -73.920851066777)"
3135223,10/06/2004 12:00:00 AM,10/28/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,10017,710 3 AVENUE,3 AVENUE,EAST 44 STREET,EAST 45 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,10/28/2004 12:00:00 AM,06 MANHATTAN,MANHATTAN,991652,213391,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75238243789786,-73.97328405035661,"(40.752382437898, -73.973284050357)"
3123132,06/25/2004 12:00:00 AM,06/29/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Commercial (AE2)",,10019,515 WEST 57 STREET,WEST 57 STREET,10 AVENUE,11 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,06/29/2004 12:00:00 AM,04 MANHATTAN,MANHATTAN,987210,219606,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76944362022421,-73.98931377078634,"(40.769443620224, -73.989313770786)"
3465734,08/17/2004 12:00:00 AM,08/19/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11208,96 LOGAN STREET,LOGAN STREET,ETNA STREET,RIDGEWOOD AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,08/19/2004 12:00:00 AM,05 BROOKLYN,BROOKLYN,1017951,188669,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68446543304458,-73.87848723603074,"(40.684465433045, -73.878487236031)"
2933047,09/22/2004 12:00:00 AM,10/06/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11693,,,,,CROSS BAY BOULEVARD,EAST 1 ROAD,INTERSECTION,FAR ROCKAWAY,,N/A,Closed,,10/06/2004 12:00:00 AM,14 QUEENS,QUEENS,1033769,163341,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.614871356762436,-73.82163972821009,"(40.614871356762, -73.82163972821)"
3457933,04/08/2004 12:00:00 AM,04/09/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,10023,50 CENTRAL PARK WEST,CENTRAL PARK WEST,WEST 64 STREET,WEST 65 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,04/09/2004 12:00:00 AM,07 MANHATTAN,MANHATTAN,989991,220425,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.771690193110246,-73.97927307028858,"(40.77169019311, -73.979273070289)"
3367820,10/24/2004 12:00:00 AM,10/28/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Commercial (AA2)",,11385,65-12 60 PLACE,60 PLACE,LINDEN STREET,GATES AVENUE,,,ADDRESS,RIDGEWOOD,,N/A,Closed,,10/28/2004 12:00:00 AM,05 QUEENS,QUEENS,1011490,197535,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70882276824906,-73.90174722388491,"(40.708822768249, -73.901747223885)"
3235587,09/28/2004 12:00:00 AM,10/19/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10022,412 EAST 55 STREET,EAST 55 STREET,1 AVENUE,SUTTON PLACE SOUTH,,,ADDRESS,NEW YORK,,N/A,Closed,,10/19/2004 12:00:00 AM,06 MANHATTAN,MANHATTAN,994405,214993,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.756776787264606,-73.9633452620549,"(40.756776787265, -73.963345262055)"
3184302,11/02/2004 12:00:00 AM,11/17/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Dry Cleaners (AD1)",,10024,250 WEST 88 STREET,WEST 88 STREET,BROADWAY,WEST END AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,11/17/2004 12:00:00 AM,07 MANHATTAN,MANHATTAN,990956,226988,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78970321006025,-73.97578254706754,"(40.78970321006, -73.975782547068)"
3108125,06/29/2004 12:00:00 AM,07/01/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,10019,,,,,WEST 50 STREET,8 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,07/01/2004 12:00:00 AM,04 MANHATTAN,MANHATTAN,988099,217000,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7622904820507,-73.98610578413911,"(40.762290482051, -73.986105784139)"
3102861,09/26/2004 12:00:00 AM,10/03/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Vehicular (AA4)",,10128,,,,,LEXINGTON AVENUE,EAST 94 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,10/03/2004 12:00:00 AM,08 MANHATTAN,MANHATTAN,997575,225119,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78456580447832,-73.95188298933499,"(40.784565804478, -73.951882989335)"
3214307,05/01/2004 12:00:00 AM,05/05/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,11207,696 MILLER AVENUE,MILLER AVENUE,BEND,HEGEMAN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,05/05/2004 12:00:00 AM,05 BROOKLYN,BROOKLYN,1015145,180889,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.663121337852424,-73.8886402359677,"(40.663121337852, -73.888640235968)"
2941786,10/12/2004 12:00:00 AM,10/19/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,10314,184 FAIRVIEW AVENUE,FAIRVIEW AVENUE,SANFORD PLACE,ELLSWORTH PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,10/19/2004 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,951363,163224,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61462755884334,-74.118453736346,"(40.614627558843, -74.118453736346)"
2938013,08/27/2004 12:00:00 AM,09/01/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Residential (AE1)",,10309,455 DARLINGTON AVENUE,DARLINGTON AVENUE,MARCY AVENUE,VERNON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,09/01/2004 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,928479,134139,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.53468066358977,-74.20063808311467,"(40.53468066359, -74.200638083115)"
3227738,09/08/2004 12:00:00 AM,09/21/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,10034,219 DYCKMAN STREET,DYCKMAN STREET,BROADWAY,SEAMAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,09/21/2004 12:00:00 AM,12 MANHATTAN,MANHATTAN,1004336,254662,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86564012792797,-73.92738036639876,"(40.865640127928, -73.927380366399)"
3281985,12/27/2004 12:00:00 AM,01/03/2005 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Other (Use Comments) (AA5)",,11375,108-24 71 ROAD,71 ROAD,AUSTIN STREET,QUEENS BOULEVARD,,,ADDRESS,FOREST HILLS,,N/A,Closed,,01/03/2005 12:00:00 AM,06 QUEENS,QUEENS,1027737,201850,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.720601458026366,-73.84311765816248,"(40.720601458026, -73.843117658162)"
3011181,05/01/2004 12:00:00 AM,05/05/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11215,,,,,8 AVENUE,1 STREET,INTERSECTION,BROOKLYN,,N/A,Closed,,05/05/2004 12:00:00 AM,06 BROOKLYN,BROOKLYN,991131,183586,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67057523058844,-73.97519495142717,"(40.670575230588, -73.975194951427)"
3227080,11/06/2004 12:00:00 AM,11/09/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),,11212,1381 LINDEN BOULEVARD,LINDEN BOULEVARD,HOPKINSON AVENUE,BRISTOL STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,11/09/2004 12:00:00 AM,16 BROOKLYN,BROOKLYN,1009523,177721,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.654443711382406,-73.90891636222037,"(40.654443711382, -73.90891636222)"
3318798,08/13/2004 12:00:00 AM,08/24/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,10463,3119 BAILEY AVENUE,BAILEY AVENUE,WEST 231 STREET,SUMMIT PLACE,,,ADDRESS,BRONX,,N/A,Closed,,08/24/2004 12:00:00 AM,08 BRONX,BRONX,1011260,259219,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87812921797061,-73.90232874012636,"(40.878129217971, -73.902328740126)"
2918965,06/11/2004 12:00:00 AM,06/21/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,10466,3553 BOLLER AVENUE,BOLLER AVENUE,BOSTON ROAD,NEEDHAM AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,06/21/2004 12:00:00 AM,12 BRONX,BRONX,1029450,260975,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.88287447147772,-73.836539885303,"(40.882874471478, -73.836539885303)"
3045014,10/08/2004 12:00:00 AM,10/26/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,10461,2619 ST RAYMOND'S AVENUE,ST RAYMOND'S AVENUE,WILLIAMSBRIDGE ROAD,BLONDELL AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/26/2004 12:00:00 AM,10 BRONX,BRONX,1027272,246710,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84373230758833,-73.844507903363,"(40.843732307588, -73.844507903363)"
3249398,09/16/2004 12:00:00 AM,09/24/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10016,,,,,EAST 39 STREET,1 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,09/24/2004 12:00:00 AM,06 MANHATTAN,MANHATTAN,992225,211402,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74692263655744,-73.97121828723992,"(40.746922636557, -73.97121828724)"
2953787,11/11/2004 12:00:00 AM,11/15/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,11220,4616 5 AVENUE,5 AVENUE,46 STREET,47 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,11/15/2004 12:00:00 AM,07 BROOKLYN,BROOKLYN,981988,175070,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.647203068645794,-74.0081513390991,"(40.647203068646, -74.008151339099)"
3418602,05/10/2004 12:00:00 AM,05/13/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),,10025,201 WEST 92 STREET,WEST 92 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,05/13/2004 12:00:00 AM,07 MANHATTAN,MANHATTAN,991886,227675,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79158808551735,-73.9724232468144,"(40.791588085517, -73.972423246814)"
3322285,10/22/2004 12:00:00 AM,11/03/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,10021,316 EAST 70 STREET,EAST 70 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,11/03/2004 12:00:00 AM,08 MANHATTAN,MANHATTAN,995691,218799,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.767221707016134,-73.95869693453771,"(40.767221707016, -73.958696934538)"
2928339,08/18/2004 12:00:00 AM,08/31/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Other (Use Comments) (AA5)",,10461,3555 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,ROBERTS AVENUE,RAMP,,,ADDRESS,BRONX,,N/A,Closed,,08/31/2004 12:00:00 AM,10 BRONX,BRONX,1031980,248204,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84780869783529,-73.82748144004533,"(40.847808697835, -73.827481440045)"
2987058,05/21/2004 12:00:00 AM,05/28/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11420,117-27 133 STREET,133 STREET,FOCH BOULEVARD,117 ROAD,,,ADDRESS,SOUTH OZONE PARK,,N/A,Closed,,05/28/2004 12:00:00 AM,10 QUEENS,QUEENS,1038060,185673,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6761427058036,-73.80600607998389,"(40.676142705804, -73.806006079984)"
3008244,04/23/2004 12:00:00 AM,04/28/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,10001,,,,,WEST 31 STREET,8 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,04/28/2004 12:00:00 AM,04 MANHATTAN,MANHATTAN,985679,212629,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75029392324656,-73.99484248924927,"(40.750293923247, -73.994842489249)"
3121693,05/01/2004 12:00:00 AM,05/04/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,10002,71 ELDRIDGE STREET,ELDRIDGE STREET,HESTER STREET,GRAND STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,05/04/2004 12:00:00 AM,03 MANHATTAN,MANHATTAN,986285,200435,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71682427435495,-73.9926590175748,"(40.716824274355, -73.992659017575)"
3322969,09/09/2004 12:00:00 AM,09/28/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,10037,10 WEST 135 STREET,WEST 135 STREET,5 AVENUE,LENOX TERRACE PLACE,,,ADDRESS,NEW YORK,,N/A,Closed,,09/28/2004 12:00:00 AM,10 MANHATTAN,MANHATTAN,1001354,235474,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81298094475774,-73.9382105250077,"(40.812980944758, -73.938210525008)"
3340270,08/22/2004 12:00:00 AM,08/24/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11211,,,,,NORTH 3 STREET,BERRY STREET,INTERSECTION,BROOKLYN,,N/A,Closed,,08/24/2004 12:00:00 AM,01 BROOKLYN,BROOKLYN,994944,200277,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71638437300792,-73.96142312021263,"(40.716384373008, -73.961423120213)"
2937233,08/05/2004 12:00:00 AM,08/12/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor, Waste Treatment Plant/Pumping Station (AD7)",,11222,,,,,GREENPOINT AVENUE,RUSSELL STREET,INTERSECTION,BROOKLYN,,N/A,Closed,,08/12/2004 12:00:00 AM,01 BROOKLYN,BROOKLYN,999351,205878,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73175133272915,-73.9455130145025,"(40.731751332729, -73.945513014502)"
3015805,12/05/2004 12:00:00 AM,01/25/2005 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11375,,,,,113 STREET,71 AVENUE,INTERSECTION,FOREST HILLS,,N/A,Closed,,01/25/2005 12:00:00 AM,06 QUEENS,QUEENS,1029064,202824,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72326822546477,-73.83832393987836,"(40.723268225465, -73.838323939878)"
